Product,Sku,Outlet,Count,Value,Avg. Item Value,Reorder point
Matassa Blanc 2007,13255,Parnell,0.00000,0.00000,37.51000,0.00000
Matassa Blanc 2007,13255,Penrose,1.00000,37.51000,37.51000,0.00000
Matassa Blanc 2007,13255,Ponsonby,0.00000,0.00000,37.51000,0.00000
Saint Clair Pioneer Block 15 Strip PN,14156,Blackmarket,-7.00000,-151.69000,21.67000,0.00000
Saint Clair Pioneer Block 15 Strip PN,14156,Head Office,0.00000,0.00000,21.67000,0.00000
Saint Clair Pioneer Block 15 Strip PN,14156,Parnell,0.00000,0.00000,21.67000,0.00000
Saint Clair Pioneer Block 15 Strip PN,14156,Penrose,8.00000,173.36000,21.67000,0.00000
Saint Clair Pioneer Block 15 Strip PN,14156,Ponsonby,0.00000,0.00000,21.67000,0.00000
Les Forts de Latour 2005,11494,Blackmarket,0.00000,0.00000,118.37000,0.00000
Les Forts de Latour 2005,11494,Head Office,0.00000,0.00000,118.37000,0.00000
Les Forts de Latour 2005,11494,Parnell,0.00000,0.00000,118.37000,0.00000
Les Forts de Latour 2005,11494,Penrose,0.00000,0.00000,118.37000,0.00000
Les Forts de Latour 2005,11494,Ponsonby,0.00000,0.00000,118.37000,0.00000
Ch Teyssier 2003,11499,Blackmarket,0.00000,0.00000,21.78000,0.00000
Ch Teyssier 2003,11499,Head Office,0.00000,0.00000,21.78000,0.00000
Ch Teyssier 2003,11499,Parnell,0.00000,0.00000,21.78000,0.00000
Ch Teyssier 2003,11499,Penrose,0.00000,0.00000,21.78000,0.00000
Ch Teyssier 2003,11499,Ponsonby,0.00000,0.00000,21.78000,0.00000
Karlsmuhle Lorenz Mauer Spatlese 2001,10590,Blackmarket,0.00000,0.00000,18.85000,0.00000
Karlsmuhle Lorenz Mauer Spatlese 2001,10590,Head Office,0.00000,0.00000,18.85000,0.00000
Karlsmuhle Lorenz Mauer Spatlese 2001,10590,Parnell,0.00000,0.00000,18.85000,0.00000
Karlsmuhle Lorenz Mauer Spatlese 2001,10590,Penrose,0.00000,0.00000,18.85000,0.00000
Karlsmuhle Lorenz Mauer Spatlese 2001,10590,Ponsonby,0.00000,0.00000,18.85000,0.00000
JJ Prum Bernkasteler Badstube Kabinett,10596,Blackmarket,0.00000,0.00000,18.62000,0.00000
JJ Prum Bernkasteler Badstube Kabinett,10596,Head Office,0.00000,0.00000,18.62000,0.00000
JJ Prum Bernkasteler Badstube Kabinett,10596,Parnell,0.00000,0.00000,18.62000,0.00000
JJ Prum Bernkasteler Badstube Kabinett,10596,Penrose,0.00000,0.00000,18.62000,0.00000
JJ Prum Bernkasteler Badstube Kabinett,10596,Ponsonby,0.00000,0.00000,18.62000,0.00000
Domaine de Tariquet BLANC,14180,Blackmarket,0.00000,0.00000,13.42000,0.00000
Domaine de Tariquet BLANC,14180,Head Office,0.00000,0.00000,13.42000,0.00000
Domaine de Tariquet BLANC,14180,Parnell,0.00000,0.00000,13.42000,0.00000
Domaine de Tariquet BLANC,14180,Penrose,0.00000,0.00000,13.42000,0.00000
Domaine de Tariquet BLANC,14180,Ponsonby,0.00000,0.00000,13.42000,0.00000
Olivier Merlin Macon La Roche,13301,Blackmarket,0.00000,0.00000,14.58000,0.00000
Olivier Merlin Macon La Roche,13301,Head Office,0.00000,0.00000,14.58000,0.00000
Olivier Merlin Macon La Roche,13301,Parnell,0.00000,0.00000,14.58000,0.00000
Olivier Merlin Macon La Roche,13301,Penrose,0.00000,0.00000,14.58000,0.00000
Olivier Merlin Macon La Roche,13301,Ponsonby,0.00000,0.00000,14.58000,0.00000
Simonnet Febvre Cremant de Bourgogne,14200,Blackmarket,0.00000,0.00000,18.75000,0.00000
Simonnet Febvre Cremant de Bourgogne,14200,Head Office,0.00000,0.00000,18.75000,0.00000
Simonnet Febvre Cremant de Bourgogne,14200,Parnell,0.00000,0.00000,18.75000,0.00000
Simonnet Febvre Cremant de Bourgogne,14200,Penrose,0.00000,0.00000,18.75000,0.00000
Simonnet Febvre Cremant de Bourgogne,14200,Ponsonby,0.00000,0.00000,18.75000,0.00000
Ch De Fesles Cabernet Franc,3279870015521,Blackmarket,0.00000,0.00000,8.91000,0.00000
Ch De Fesles Cabernet Franc,3279870015521,Head Office,0.00000,0.00000,8.91000,0.00000
Ch De Fesles Cabernet Franc,3279870015521,Parnell,0.00000,0.00000,8.91000,0.00000
Ch De Fesles Cabernet Franc,3279870015521,Penrose,13.00000,115.83000,8.91000,0.00000
Ch De Fesles Cabernet Franc,3279870015521,Ponsonby,-15.00000,-133.64999,8.91000,0.00000
Escarpment Chardonnay,15118,Blackmarket,-6.00000,-134.39999,22.40000,0.00000
Escarpment Chardonnay,15118,Head Office,0.00000,0.00000,22.40000,0.00000
Escarpment Chardonnay,15118,Parnell,-2.00000,-44.80000,22.40000,0.00000
Escarpment Chardonnay,15118,Penrose,15.00000,336.00000,22.40000,0.00000
Escarpment Chardonnay,15118,Ponsonby,0.00000,0.00000,22.40000,0.00000
Passage Rock Reserve Syrah 2005,11553,Blackmarket,0.00000,0.00000,30.00000,0.00000
Passage Rock Reserve Syrah 2005,11553,Head Office,0.00000,0.00000,30.00000,0.00000
Passage Rock Reserve Syrah 2005,11553,Parnell,0.00000,0.00000,30.00000,0.00000
Passage Rock Reserve Syrah 2005,11553,Penrose,0.00000,0.00000,30.00000,0.00000
Passage Rock Reserve Syrah 2005,11553,Ponsonby,0.00000,0.00000,30.00000,0.00000
Terra Burdigala Les Cimes du Daviaud,12463,Blackmarket,0.00000,0.00000,20.23000,0.00000
Terra Burdigala Les Cimes du Daviaud,12463,Head Office,0.00000,0.00000,20.23000,0.00000
Terra Burdigala Les Cimes du Daviaud,12463,Parnell,0.00000,0.00000,20.23000,0.00000
Terra Burdigala Les Cimes du Daviaud,12463,Penrose,0.00000,0.00000,20.23000,0.00000
Terra Burdigala Les Cimes du Daviaud,12463,Ponsonby,0.00000,0.00000,20.23000,0.00000
La Spinetta Barbera Ca di Pian,11563,Blackmarket,0.00000,0.00000,20.07000,0.00000
La Spinetta Barbera Ca di Pian,11563,Head Office,0.00000,0.00000,20.07000,0.00000
La Spinetta Barbera Ca di Pian,11563,Parnell,0.00000,0.00000,20.07000,0.00000
La Spinetta Barbera Ca di Pian,11563,Penrose,0.00000,0.00000,20.07000,0.00000
La Spinetta Barbera Ca di Pian,11563,Ponsonby,0.00000,0.00000,20.07000,0.00000
Ch Quinault l'Enclos 2007,12603,Blackmarket,0.00000,0.00000,40.82000,0.00000
Ch Quinault l'Enclos 2007,12603,Head Office,0.00000,0.00000,40.82000,0.00000
Ch Quinault l'Enclos 2007,12603,Parnell,0.00000,0.00000,40.82000,0.00000
Ch Quinault l'Enclos 2007,12603,Penrose,-2.00000,-81.64000,40.82000,0.00000
Ch Quinault l'Enclos 2007,12603,Ponsonby,0.00000,0.00000,40.82000,0.00000
Trapiche Ahumada Malbec,11708,Blackmarket,0.00000,0.00000,33.68000,0.00000
Trapiche Ahumada Malbec,11708,Head Office,0.00000,0.00000,33.68000,0.00000
Trapiche Ahumada Malbec,11708,Parnell,0.00000,0.00000,33.68000,0.00000
Trapiche Ahumada Malbec,11708,Penrose,0.00000,0.00000,33.68000,0.00000
Trapiche Ahumada Malbec,11708,Ponsonby,0.00000,0.00000,33.68000,0.00000
Domaine du Coulet Cornas Billes 2009,14379,Blackmarket,0.00000,0.00000,73.47000,0.00000
Domaine du Coulet Cornas Billes 2009,14379,Head Office,0.00000,0.00000,73.47000,0.00000
Domaine du Coulet Cornas Billes 2009,14379,Parnell,0.00000,0.00000,73.47000,0.00000
Domaine du Coulet Cornas Billes 2009,14379,Penrose,15.00000,1102.05005,73.47000,0.00000
Domaine du Coulet Cornas Billes 2009,14379,Ponsonby,0.00000,0.00000,73.47000,0.00000
Escarpment The Edge Pinot Gris,15268,Blackmarket,0.00000,0.00000,13.10000,0.00000
Escarpment The Edge Pinot Gris,15268,Head Office,0.00000,0.00000,13.10000,0.00000
Escarpment The Edge Pinot Gris,15268,Parnell,0.00000,0.00000,13.10000,0.00000
Escarpment The Edge Pinot Gris,15268,Penrose,18.00000,235.80000,13.10000,0.00000
Escarpment The Edge Pinot Gris,15268,Ponsonby,0.00000,0.00000,13.10000,0.00000
Lavia Monastrell Syrah,13492,Blackmarket,0.00000,0.00000,21.61000,0.00000
Lavia Monastrell Syrah,13492,Head Office,0.00000,0.00000,21.61000,0.00000
Lavia Monastrell Syrah,13492,Parnell,0.00000,0.00000,21.61000,0.00000
Lavia Monastrell Syrah,13492,Penrose,1.00000,21.61000,21.61000,0.00000
Lavia Monastrell Syrah,13492,Ponsonby,0.00000,0.00000,21.61000,0.00000
Ch Larcis Ducasse 2007,12628,Blackmarket,0.00000,0.00000,56.57000,0.00000
Ch Larcis Ducasse 2007,12628,Head Office,0.00000,0.00000,56.57000,0.00000
Ch Larcis Ducasse 2007,12628,Parnell,0.00000,0.00000,56.57000,0.00000
Ch Larcis Ducasse 2007,12628,Penrose,-2.00000,-113.14000,56.57000,0.00000
Ch Larcis Ducasse 2007,12628,Ponsonby,0.00000,0.00000,56.57000,0.00000
Niepoort Vintage Port 1983,15283,Blackmarket,0.00000,0.00000,83.86000,0.00000
Niepoort Vintage Port 1983,15283,Head Office,0.00000,0.00000,83.86000,0.00000
Niepoort Vintage Port 1983,15283,Parnell,0.00000,0.00000,83.86000,0.00000
Niepoort Vintage Port 1983,15283,Penrose,1.00000,83.86000,83.86000,0.00000
Niepoort Vintage Port 1983,15283,Ponsonby,0.00000,0.00000,83.86000,0.00000
Ch Grand Puy Lacoste 2000,11738,Blackmarket,0.00000,0.00000,120.83000,0.00000
Ch Grand Puy Lacoste 2000,11738,Head Office,0.00000,0.00000,120.83000,0.00000
Ch Grand Puy Lacoste 2000,11738,Parnell,0.00000,0.00000,120.83000,0.00000
Ch Grand Puy Lacoste 2000,11738,Penrose,0.00000,0.00000,120.83000,0.00000
Ch Grand Puy Lacoste 2000,11738,Ponsonby,0.00000,0.00000,120.83000,0.00000
Te Mata Woodthorpe Gamay Noir,13510,Blackmarket,0.00000,0.00000,11.56000,0.00000
Te Mata Woodthorpe Gamay Noir,13510,Head Office,0.00000,0.00000,11.56000,0.00000
Te Mata Woodthorpe Gamay Noir,13510,Parnell,0.00000,0.00000,11.56000,0.00000
Te Mata Woodthorpe Gamay Noir,13510,Penrose,0.00000,0.00000,11.56000,0.00000
Te Mata Woodthorpe Gamay Noir,13510,Ponsonby,0.00000,0.00000,11.56000,0.00000
"Ch Monbousquet, St Emilion 2009",13515,Blackmarket,0.00000,0.00000,49.10000,0.00000
"Ch Monbousquet, St Emilion 2009",13515,Head Office,0.00000,0.00000,49.10000,0.00000
"Ch Monbousquet, St Emilion 2009",13515,Parnell,0.00000,0.00000,49.10000,0.00000
"Ch Monbousquet, St Emilion 2009",13515,Penrose,0.00000,0.00000,49.10000,0.00000
"Ch Monbousquet, St Emilion 2009",13515,Ponsonby,0.00000,0.00000,49.10000,0.00000
Ch Clos Rene 1999,10156,Blackmarket,0.00000,0.00000,34.90000,0.00000
Ch Clos Rene 1999,10156,Head Office,0.00000,0.00000,34.90000,0.00000
Ch Clos Rene 1999,10156,Parnell,0.00000,0.00000,34.90000,0.00000
Ch Clos Rene 1999,10156,Penrose,0.00000,0.00000,34.90000,0.00000
Ch Clos Rene 1999,10156,Ponsonby,0.00000,0.00000,34.90000,0.00000
Forchir Refosco,14549,Blackmarket,0.00000,0.00000,10.60000,0.00000
Forchir Refosco,14549,Head Office,0.00000,0.00000,10.60000,0.00000
Forchir Refosco,14549,Parnell,0.00000,0.00000,10.60000,0.00000
Forchir Refosco,14549,Penrose,11.00000,116.60000,10.60000,0.00000
Forchir Refosco,14549,Ponsonby,0.00000,0.00000,10.60000,0.00000
Carchelo Tinto,11886,Blackmarket,0.00000,0.00000,11.75000,0.00000
Carchelo Tinto,11886,Head Office,0.00000,0.00000,11.75000,0.00000
Carchelo Tinto,11886,Parnell,0.00000,0.00000,11.75000,0.00000
Carchelo Tinto,11886,Penrose,3.00000,35.25000,11.75000,0.00000
Carchelo Tinto,11886,Ponsonby,0.00000,0.00000,11.75000,0.00000
Terrazas Reserva Malbec,12776,Blackmarket,0.00000,0.00000,17.18000,0.00000
Terrazas Reserva Malbec,12776,Head Office,0.00000,0.00000,17.18000,0.00000
Terrazas Reserva Malbec,12776,Parnell,0.00000,0.00000,17.18000,0.00000
Terrazas Reserva Malbec,12776,Penrose,2.00000,34.36000,17.18000,0.00000
Terrazas Reserva Malbec,12776,Ponsonby,0.00000,0.00000,17.18000,0.00000
Tardieu-Laurent Vacqueyras,15445,Blackmarket,0.00000,0.00000,23.75000,0.00000
Tardieu-Laurent Vacqueyras,15445,Head Office,0.00000,0.00000,23.75000,0.00000
Tardieu-Laurent Vacqueyras,15445,Parnell,0.00000,0.00000,23.75000,0.00000
Tardieu-Laurent Vacqueyras,15445,Penrose,0.00000,0.00000,23.75000,0.00000
Tardieu-Laurent Vacqueyras,15445,Ponsonby,0.00000,0.00000,23.75000,0.00000
Ch Pignan Chateaunuef du Pape,12784,Blackmarket,0.00000,0.00000,95.00000,0.00000
Ch Pignan Chateaunuef du Pape,12784,Head Office,0.00000,0.00000,95.00000,0.00000
Ch Pignan Chateaunuef du Pape,12784,Parnell,0.00000,0.00000,95.00000,0.00000
Ch Pignan Chateaunuef du Pape,12784,Penrose,2.00000,190.00000,95.00000,0.00000
Ch Pignan Chateaunuef du Pape,12784,Ponsonby,0.00000,0.00000,95.00000,0.00000
"Ch Angelus, St Emilion 2009",13672,Blackmarket,0.00000,0.00000,381.82001,0.00000
"Ch Angelus, St Emilion 2009",13672,Head Office,0.00000,0.00000,381.82001,0.00000
"Ch Angelus, St Emilion 2009",13672,Parnell,-2.00000,-763.64001,381.82001,0.00000
"Ch Angelus, St Emilion 2009",13672,Penrose,8.00000,3054.56006,381.82001,0.00000
"Ch Angelus, St Emilion 2009",13672,Ponsonby,0.00000,0.00000,381.82001,0.00000
Vidal Fleury Vidal Fleury Muscat Beaumes,11903,Blackmarket,0.00000,0.00000,31.56000,0.00000
Vidal Fleury Vidal Fleury Muscat Beaumes,11903,Head Office,0.00000,0.00000,31.56000,0.00000
Vidal Fleury Vidal Fleury Muscat Beaumes,11903,Parnell,0.00000,0.00000,31.56000,0.00000
Vidal Fleury Vidal Fleury Muscat Beaumes,11903,Penrose,0.00000,0.00000,31.56000,0.00000
Vidal Fleury Vidal Fleury Muscat Beaumes,11903,Ponsonby,0.00000,0.00000,31.56000,0.00000
La Vega de Adaras,13682,Blackmarket,0.00000,0.00000,20.62000,0.00000
La Vega de Adaras,13682,Head Office,0.00000,0.00000,20.62000,0.00000
La Vega de Adaras,13682,Parnell,0.00000,0.00000,20.62000,0.00000
La Vega de Adaras,13682,Penrose,0.00000,0.00000,20.62000,0.00000
La Vega de Adaras,13682,Ponsonby,0.00000,0.00000,20.62000,0.00000
Brocard Chablis Butteaux 1er Cru,12820,Blackmarket,0.00000,0.00000,35.05000,0.00000
Brocard Chablis Butteaux 1er Cru,12820,Head Office,0.00000,0.00000,35.05000,0.00000
Brocard Chablis Butteaux 1er Cru,12820,Parnell,0.00000,0.00000,35.05000,0.00000
Brocard Chablis Butteaux 1er Cru,12820,Penrose,4.00000,140.20000,35.05000,0.00000
Brocard Chablis Butteaux 1er Cru,12820,Ponsonby,0.00000,0.00000,35.05000,0.00000
St Andrews Sparkling Cider,15584,Blackmarket,0.00000,0.00000,13.03000,0.00000
St Andrews Sparkling Cider,15584,Head Office,-1.00000,-13.03000,13.03000,0.00000
St Andrews Sparkling Cider,15584,Parnell,-4.00000,-52.12000,13.03000,0.00000
St Andrews Sparkling Cider,15584,Penrose,16.00000,208.48000,13.03000,0.00000
St Andrews Sparkling Cider,15584,Ponsonby,0.00000,0.00000,13.03000,0.00000
Ch Talbot 2000,10290,Blackmarket,0.00000,0.00000,100.00000,0.00000
Ch Talbot 2000,10290,Head Office,0.00000,0.00000,100.00000,0.00000
Ch Talbot 2000,10290,Parnell,0.00000,0.00000,100.00000,0.00000
Ch Talbot 2000,10290,Penrose,0.00000,0.00000,100.00000,0.00000
Ch Talbot 2000,10290,Ponsonby,0.00000,0.00000,100.00000,0.00000
Viu Manent 'Secreto' Carmenere,12020,Blackmarket,0.00000,0.00000,15.50000,0.00000
Viu Manent 'Secreto' Carmenere,12020,Head Office,0.00000,0.00000,15.50000,0.00000
Viu Manent 'Secreto' Carmenere,12020,Parnell,0.00000,0.00000,15.50000,0.00000
Viu Manent 'Secreto' Carmenere,12020,Penrose,0.00000,0.00000,15.50000,0.00000
Viu Manent 'Secreto' Carmenere,12020,Ponsonby,0.00000,0.00000,15.50000,0.00000
Ch Gigault Cuvee Viva 2002,11144,Blackmarket,0.00000,0.00000,18.35000,0.00000
Ch Gigault Cuvee Viva 2002,11144,Head Office,0.00000,0.00000,18.35000,0.00000
Ch Gigault Cuvee Viva 2002,11144,Parnell,0.00000,0.00000,18.35000,0.00000
Ch Gigault Cuvee Viva 2002,11144,Penrose,0.00000,0.00000,18.35000,0.00000
Ch Gigault Cuvee Viva 2002,11144,Ponsonby,0.00000,0.00000,18.35000,0.00000
Marc Bredif Vouvray Vintage 88,14715,Blackmarket,0.00000,0.00000,48.96000,0.00000
Marc Bredif Vouvray Vintage 88,14715,Head Office,0.00000,0.00000,48.96000,0.00000
Marc Bredif Vouvray Vintage 88,14715,Parnell,0.00000,0.00000,48.96000,0.00000
Marc Bredif Vouvray Vintage 88,14715,Penrose,0.00000,0.00000,48.96000,0.00000
Marc Bredif Vouvray Vintage 88,14715,Ponsonby,0.00000,0.00000,48.96000,0.00000
Ch Montrose 2006,12038,Blackmarket,0.00000,0.00000,96.23000,0.00000
Ch Montrose 2006,12038,Head Office,0.00000,0.00000,96.23000,0.00000
Ch Montrose 2006,12038,Parnell,0.00000,0.00000,96.23000,0.00000
Ch Montrose 2006,12038,Penrose,0.00000,0.00000,96.23000,0.00000
Ch Montrose 2006,12038,Ponsonby,0.00000,0.00000,96.23000,0.00000
Ch Latour 2002,11159,Blackmarket,0.00000,0.00000,304.54001,0.00000
Ch Latour 2002,11159,Head Office,0.00000,0.00000,304.54001,0.00000
Ch Latour 2002,11159,Parnell,0.00000,0.00000,304.54001,0.00000
Ch Latour 2002,11159,Penrose,0.00000,0.00000,304.54001,0.00000
Ch Latour 2002,11159,Ponsonby,0.00000,0.00000,304.54001,0.00000
Drouhin Aloxe Corton,10323,Blackmarket,0.00000,0.00000,32.54000,0.00000
Drouhin Aloxe Corton,10323,Head Office,0.00000,0.00000,32.54000,0.00000
Drouhin Aloxe Corton,10323,Parnell,0.00000,0.00000,32.54000,0.00000
Drouhin Aloxe Corton,10323,Penrose,0.00000,0.00000,32.54000,0.00000
Drouhin Aloxe Corton,10323,Ponsonby,0.00000,0.00000,32.54000,0.00000
Lauer Kupp Senior Riesling,13846,Blackmarket,0.00000,0.00000,18.56000,0.00000
Lauer Kupp Senior Riesling,13846,Head Office,0.00000,0.00000,18.56000,0.00000
Lauer Kupp Senior Riesling,13846,Parnell,0.00000,0.00000,18.56000,0.00000
Lauer Kupp Senior Riesling,13846,Penrose,0.00000,0.00000,18.56000,0.00000
Lauer Kupp Senior Riesling,13846,Ponsonby,0.00000,0.00000,18.56000,0.00000
Dup. Tisserandot Gev-Cham Lav St Jacques,14879,Blackmarket,0.00000,0.00000,60.22000,0.00000
Dup. Tisserandot Gev-Cham Lav St Jacques,14879,Head Office,0.00000,0.00000,60.22000,0.00000
Dup. Tisserandot Gev-Cham Lav St Jacques,14879,Parnell,0.00000,0.00000,60.22000,0.00000
Dup. Tisserandot Gev-Cham Lav St Jacques,14879,Penrose,-2.00000,-120.44000,60.22000,0.00000
Dup. Tisserandot Gev-Cham Lav St Jacques,14879,Ponsonby,0.00000,0.00000,60.22000,0.00000
Domaine Janasse Chateauneuf-du-Pape 2006,13096,Blackmarket,0.00000,0.00000,49.75000,0.00000
Domaine Janasse Chateauneuf-du-Pape 2006,13096,Head Office,0.00000,0.00000,49.75000,0.00000
Domaine Janasse Chateauneuf-du-Pape 2006,13096,Parnell,0.00000,0.00000,49.75000,0.00000
Domaine Janasse Chateauneuf-du-Pape 2006,13096,Penrose,0.00000,0.00000,49.75000,0.00000
Domaine Janasse Chateauneuf-du-Pape 2006,13096,Ponsonby,0.00000,0.00000,49.75000,0.00000
Domaine Brusset Cairanne Village,12218,Blackmarket,0.00000,0.00000,16.69000,0.00000
Domaine Brusset Cairanne Village,12218,Head Office,0.00000,0.00000,16.69000,0.00000
Domaine Brusset Cairanne Village,12218,Parnell,0.00000,0.00000,16.69000,0.00000
Domaine Brusset Cairanne Village,12218,Penrose,0.00000,0.00000,16.69000,0.00000
Domaine Brusset Cairanne Village,12218,Ponsonby,0.00000,0.00000,16.69000,0.00000
Geantet Pansiot Chambolle Musigny Baudes,13102,Blackmarket,0.00000,0.00000,98.18000,0.00000
Geantet Pansiot Chambolle Musigny Baudes,13102,Head Office,0.00000,0.00000,98.18000,0.00000
Geantet Pansiot Chambolle Musigny Baudes,13102,Parnell,0.00000,0.00000,98.18000,0.00000
Geantet Pansiot Chambolle Musigny Baudes,13102,Penrose,1.00000,98.18000,98.18000,0.00000
Geantet Pansiot Chambolle Musigny Baudes,13102,Ponsonby,0.00000,0.00000,98.18000,0.00000
Pennys Hill The Experiment Grenache,14908,Blackmarket,-6.00000,-117.00000,19.50000,0.00000
Pennys Hill The Experiment Grenache,14908,Head Office,0.00000,0.00000,19.50000,0.00000
Pennys Hill The Experiment Grenache,14908,Parnell,0.00000,0.00000,19.50000,0.00000
Pennys Hill The Experiment Grenache,14908,Penrose,5.00000,97.50000,19.50000,0.00000
Pennys Hill The Experiment Grenache,14908,Ponsonby,0.00000,0.00000,19.50000,0.00000
Girardin Puligny Montrachet 'Folatieres,10428,Blackmarket,0.00000,0.00000,59.23000,0.00000
Girardin Puligny Montrachet 'Folatieres,10428,Head Office,0.00000,0.00000,59.23000,0.00000
Girardin Puligny Montrachet 'Folatieres,10428,Parnell,0.00000,0.00000,59.23000,0.00000
Girardin Puligny Montrachet 'Folatieres,10428,Penrose,0.00000,0.00000,59.23000,0.00000
Girardin Puligny Montrachet 'Folatieres,10428,Ponsonby,0.00000,0.00000,59.23000,0.00000
Ch Gressier Grand Poujeaux 2005,13127,Blackmarket,0.00000,0.00000,26.14000,0.00000
Ch Gressier Grand Poujeaux 2005,13127,Head Office,0.00000,0.00000,26.14000,0.00000
Ch Gressier Grand Poujeaux 2005,13127,Parnell,0.00000,0.00000,26.14000,0.00000
Ch Gressier Grand Poujeaux 2005,13127,Penrose,0.00000,0.00000,26.14000,0.00000
Ch Gressier Grand Poujeaux 2005,13127,Ponsonby,0.00000,0.00000,26.14000,0.00000
Louis Carillon Puligny Montrachet Refert,11358,Blackmarket,0.00000,0.00000,62.22000,0.00000
Louis Carillon Puligny Montrachet Refert,11358,Head Office,0.00000,0.00000,62.22000,0.00000
Louis Carillon Puligny Montrachet Refert,11358,Parnell,0.00000,0.00000,62.22000,0.00000
Louis Carillon Puligny Montrachet Refert,11358,Penrose,0.00000,0.00000,62.22000,0.00000
Louis Carillon Puligny Montrachet Refert,11358,Ponsonby,0.00000,0.00000,62.22000,0.00000
Valdespino Real Tesoro Fino,13265,Blackmarket,0.00000,0.00000,24.60000,0.00000
Valdespino Real Tesoro Fino,13265,Head Office,0.00000,0.00000,24.60000,0.00000
Valdespino Real Tesoro Fino,13265,Parnell,0.00000,0.00000,24.60000,0.00000
Valdespino Real Tesoro Fino,13265,Penrose,0.00000,0.00000,24.60000,0.00000
Valdespino Real Tesoro Fino,13265,Ponsonby,0.00000,0.00000,24.60000,0.00000
Ch Teyssier 2002,11500,Blackmarket,0.00000,0.00000,21.78000,0.00000
Ch Teyssier 2002,11500,Head Office,0.00000,0.00000,21.78000,0.00000
Ch Teyssier 2002,11500,Parnell,0.00000,0.00000,21.78000,0.00000
Ch Teyssier 2002,11500,Penrose,0.00000,0.00000,21.78000,0.00000
Ch Teyssier 2002,11500,Ponsonby,0.00000,0.00000,21.78000,0.00000
Ch Cheval Blanc 2005,11506,Blackmarket,0.00000,0.00000,969.39001,0.00000
Ch Cheval Blanc 2005,11506,Head Office,0.00000,0.00000,969.39001,0.00000
Ch Cheval Blanc 2005,11506,Parnell,0.00000,0.00000,969.39001,0.00000
Ch Cheval Blanc 2005,11506,Penrose,0.00000,0.00000,969.39001,0.00000
Ch Cheval Blanc 2005,11506,Ponsonby,0.00000,0.00000,969.39001,0.00000
Maison Champy Corton Charlemagne,15083,Blackmarket,0.00000,0.00000,95.00000,0.00000
Maison Champy Corton Charlemagne,15083,Head Office,-4.00000,-380.00000,95.00000,0.00000
Maison Champy Corton Charlemagne,15083,Parnell,0.00000,0.00000,95.00000,0.00000
Maison Champy Corton Charlemagne,15083,Penrose,3.00000,285.00000,95.00000,0.00000
Maison Champy Corton Charlemagne,15083,Ponsonby,0.00000,0.00000,95.00000,0.00000
SWD Avelsbacher Hammerstein Qba,10602,Blackmarket,0.00000,0.00000,10.17000,0.00000
SWD Avelsbacher Hammerstein Qba,10602,Head Office,0.00000,0.00000,10.17000,0.00000
SWD Avelsbacher Hammerstein Qba,10602,Parnell,0.00000,0.00000,10.17000,0.00000
SWD Avelsbacher Hammerstein Qba,10602,Penrose,0.00000,0.00000,10.17000,0.00000
SWD Avelsbacher Hammerstein Qba,10602,Ponsonby,0.00000,0.00000,10.17000,0.00000
Terges Erdener Treppchen Auslese 1988,10606,Blackmarket,0.00000,0.00000,21.55000,0.00000
Terges Erdener Treppchen Auslese 1988,10606,Head Office,0.00000,0.00000,21.55000,0.00000
Terges Erdener Treppchen Auslese 1988,10606,Parnell,0.00000,0.00000,21.55000,0.00000
Terges Erdener Treppchen Auslese 1988,10606,Penrose,0.00000,0.00000,21.55000,0.00000
Terges Erdener Treppchen Auslese 1988,10606,Ponsonby,0.00000,0.00000,21.55000,0.00000
Olivier Merlin Vire-Clesse,13304,Blackmarket,0.00000,0.00000,19.75000,0.00000
Olivier Merlin Vire-Clesse,13304,Head Office,0.00000,0.00000,19.75000,0.00000
Olivier Merlin Vire-Clesse,13304,Parnell,0.00000,0.00000,19.75000,0.00000
Olivier Merlin Vire-Clesse,13304,Penrose,0.00000,0.00000,19.75000,0.00000
Olivier Merlin Vire-Clesse,13304,Ponsonby,0.00000,0.00000,19.75000,0.00000
Olivier Merlin St Veran 'Bussiere',13311,Blackmarket,0.00000,0.00000,29.31000,0.00000
Olivier Merlin St Veran 'Bussiere',13311,Head Office,0.00000,0.00000,29.31000,0.00000
Olivier Merlin St Veran 'Bussiere',13311,Parnell,0.00000,0.00000,29.31000,0.00000
Olivier Merlin St Veran 'Bussiere',13311,Penrose,0.00000,0.00000,29.31000,0.00000
Olivier Merlin St Veran 'Bussiere',13311,Ponsonby,0.00000,0.00000,29.31000,0.00000
Black Bottle 10 Yr Old Scotch,11548,Blackmarket,0.00000,0.00000,52.89000,0.00000
Black Bottle 10 Yr Old Scotch,11548,Head Office,0.00000,0.00000,52.89000,0.00000
Black Bottle 10 Yr Old Scotch,11548,Parnell,0.00000,0.00000,52.89000,0.00000
Black Bottle 10 Yr Old Scotch,11548,Penrose,0.00000,0.00000,52.89000,0.00000
Black Bottle 10 Yr Old Scotch,11548,Ponsonby,0.00000,0.00000,52.89000,0.00000
"Marcarini Barolo ""Brunte"" 2000",10637,Blackmarket,0.00000,0.00000,76.00000,0.00000
"Marcarini Barolo ""Brunte"" 2000",10637,Head Office,0.00000,0.00000,76.00000,0.00000
"Marcarini Barolo ""Brunte"" 2000",10637,Parnell,0.00000,0.00000,76.00000,0.00000
"Marcarini Barolo ""Brunte"" 2000",10637,Penrose,0.00000,0.00000,76.00000,0.00000
